time,halfW01,d0,d1,d2,d3
27.020,0.8316,0,0,0,0
27.052,0.8316,0,0,0,0
27.086,0.8316,0,0,0,0
27.119,0.8316,0,0,0,0
27.152,0.8316,0,0,0,0
27.186,0.8317,0,0,0,0
27.218,0.8317,0,0,0,0
27.253,0.8317,0,0,0,0
27.285,0.8317,0,0,0,0
27.318,0.8317,0,0,0,0
27.351,0.8317,0,0,0,0
27.386,0.8317,0,0,0,0
27.421,0.8317,0,0,0,0
27.451,0.8317,0,0,0,0
27.485,0.8317,0,0,0,0
27.518,0.8317,0,0,0,0
27.551,0.8317,0,0,0,0
27.585,0.8317,0,0,0,0
27.618,0.8317,0,0,0,0
27.652,0.8317,0,0,0,0
27.686,0.8317,0,0,0,0
27.719,0.8317,0,0,0,0
